,index,expanded_url,tweet_id,url
0,0,http://ga.co/2mFDXTF,848328142406262784,https://t.co/758hHd38pn
1,1,http://ga.co/2nDs2Vl,848321330453807104,https://t.co/5QYxzKYc87
2,2,http://ga.co/2nDnr5A,848315807088168961,https://t.co/FLIvfxxzO8
3,3,http://bit.ly/2miLsPU,848315037886238720,https://t.co/6iTrlQdMop
4,4,http://bit.ly/2mweKKz,848298934028165120,https://t.co/qgFXfKHGb6
5,5,http://ga.co/2nDwO5f,848291130626146304,https://t.co/birrddFXtV
6,6,http://ga.co/2nDnrm6,848279821683765248,https://t.co/0rKwFR6ULi
7,7,http://ga.co/2nDttU6,848276536063008769,https://t.co/qvGURB7CZB
8,8,http://ga.co/2nDiSbw,848266977072304129,https://t.co/ZZrM9mHRo9
9,9,http://www.talenteconomy.io/2017/03/15/nontraditional-online-education-credibility-problem/,848256928392327168,https://t.co/lbnKeSODiU
10,10,http://ga.co/2mFnE95,848255146266177537,https://t.co/rPew643X0K
11,11,http://ga.co/2mFwNyC,848255145376972800,https://t.co/axgO4LdGKG
12,12,http://bit.ly/2okWx3F,848252124311859200,https://t.co/FbeQaJ4X6i
13,13,http://ga.co/2mFpK9i,848250449811693568,https://t.co/FPNyFYkti0
14,14,http://ga.co/2kjPy4O,848240043487444992,https://t.co/aDk1U2wpGD
15,15,http://ga.co/2mFDXTF,848238540269944836,https://t.co/nuMT7B1RTj
16,16,http://ga.co/2mFrU8w,848235512213254145,https://t.co/MHB8zS269Q
17,17,https://twitter.com/i/web/status/848223457255067648,848223457255067648,https://t.co/OOiAjmXUf0
18,18,http://bayarea.act-w.org/,848220164940222464,https://t.co/C8fa6KOGOV
19,19,http://ga.co/2nDoDGd,848219158143799302,https://t.co/ghCmG9OTbi
20,20,http://ga.co/2mFoNOh,848217408900825089,https://t.co/ud0e8rTysp
21,21,http://ga.co/2nDukDW,848199820623925253,https://t.co/ryxnFtgm7B
22,22,http://ga.co/2mFpRla,848191488039276544,https://t.co/yFSAffqyiA
23,23,http://ga.co/2n7bWQc,848191227656900608,https://t.co/DABngs4lsZ
24,24,http://ga.co/2nDmxWY,848191221797445633,https://t.co/WOE3TtoLH4
25,25,http://ga.co/2n7d8ms,848188722810060801,https://t.co/uFRs2ewJ1o
26,26,http://ga.co/2nDiQQW,848169829437669377,https://t.co/Sixlr3UOnw
27,27,http://ga.co/2mFouCU,848149448979075074,https://t.co/sKeSXgAkoI
28,28,https://twitter.com/i/web/status/848120257445343297,848120257445343297,https://t.co/AZp1leV3Os
29,29,http://ga.co/2mFwsMc,848119246731259904,https://t.co/p4PGRDNZis
30,30,http://bit.ly/2ngusXQ,848101884040708097,https://t.co/YXElpal4pB
31,31,http://ga.co/2nDuj2Q,848096096761118720,https://t.co/9daLveESb6
32,32,http://ga.co/2mFoumo,848076719806349313,https://t.co/OdmwfvieWC
33,33,http://ga.co/2nDs3bR,848064640290615297,https://t.co/MMWwtT5o4s
34,34,http://bit.ly/2mweKKz,848056084245823489,https://t.co/qgFXfKZh2E
35,35,http://ga.co/2mFADrA,848051552417972224,https://t.co/8aMqsYb7QZ
36,36,https://www.meetup.com/Melbourne-Geek-Night/events/238074923/,848051211458691072,https://t.co/jkbUiIpO5t
37,37,http://ga.co/2n7opDh,848026641280499712,https://t.co/sRXuW7Izs4
38,38,http://ga.co/2mFwt2I,848013102633373696,https://t.co/OjiXp4Y0sL
39,39,https://generalassemb.ly/hello/skill-it-forward,848012297872265217,https://t.co/p9vbZ9bwhO
40,40,http://ga.co/2mFsJOX,847997472433733633,https://t.co/nx2V5LfnKs
41,41,http://ga.co/2mFkaU9,847995698276597761,https://t.co/pGexcP0U2w
42,42,http://ga.co/2nOviOd,847987128915165184,https://t.co/4DHwrlKKrI
43,43,http://ga.co/oc,847978198629470208,https://t.co/mgs20iA5MM
44,44,https://generalassemb.ly/education/talk-data-to-me/austin/36014,847970121050206208,https://t.co/j9j5tuME2c
45,45,http://ga.co/2n7ba5F,847969525576458241,https://t.co/PysLZletB8
46,46,http://ga.co/2mFvfol,847965744679854085,https://t.co/XvZcSLblDG
47,47,http://ga.co/2n7jXV2,847958947411750912,https://t.co/CIIPJcomSs
48,48,https://twitter.com/i/web/status/847957304351830016,847957304351830016,https://t.co/YRqwq2GrY7
49,49,http://ga.co/2mdj0it,847938557423394816,https://t.co/jPtApMLIV3
50,50,http://ga.co/2n7drO9,847938333925888000,https://t.co/Tt5ac8u6P0
51,51,http://ga.co/2n7kR49,847928745260396545,https://t.co/hc9CpBDbEJ
52,52,http://ga.co/2n7rfbo,847917432551374850,https://t.co/aMbs0tXRUf
53,53,http://ga.co/2n7jjXO,847914152689643521,https://t.co/KELTYRLJZ7
54,54,http://ga.co/2n7jX7u,847904591454883841,https://t.co/MthooDRgwM
55,55,http://ga.co/2nt2ivt,847898949801304064,https://t.co/Q2Rh5P2Sm6
56,56,http://generalassemb.ly/education/talk-data-to-me/denver/36168,847898795971010560,https://t.co/AMJ2XO7ZuX
57,57,https://medium.com/desk-of-van-schneider/how-to-get-a-design-job-at-airbnb-6fe15ec79945,847894568842481665,https://t.co/ThTRMngSkS
58,58,http://ga.co/2mFoUcA,847892772187234304,https://t.co/ZpC1ZHTBkG
59,59,http://ga.co/2mFjdLz,847892760065650689,https://t.co/RqGR0nRwqV
60,60,http://ga.co/2mFrJKH,847887983722323972,https://t.co/VhBtRqS8aW
61,61,http://ga.co/2mFvPT0,847876161443164164,https://t.co/KKvK8yZAY9
62,62,http://ga.co/2mFoTW4,847873146128670720,https://t.co/wGxJjddO4L
63,63,http://ga.co/2mKloxn,847870358854090752,https://t.co/7oDsKh6F4f
64,64,http://buff.ly/2oouOfb,847865891861692416,https://t.co/orsHZCxghP
65,65,https://twitter.com/i/web/status/847861047750832134,847861047750832134,https://t.co/NAoYwaO1gK
66,66,http://ga.co/2mFou5S,847861047209938944,https://t.co/q6ht7MVogz
67,67,https://CTPLTsfd2017.splashthat.com,847857110369132548,https://t.co/kOTWriSA7o
68,68,http://ga.co/2n7480O,847856806655397888,https://t.co/k0figPlZpJ
69,69,http://ga.co/2mFvQ9w,847855020070580228,https://t.co/OL81wUT9h2
70,70,http://ga.co/2n749lo,847837400638337029,https://t.co/sk0GMIRA20
71,71,http://ga.co/2mV4jw9,847830851996012544,https://t.co/J4pC4ogqzR
72,72,http://ga.co/2mFvMGO,847829095794782208,https://t.co/OplBOOTMKo
73,73,http://ga.co/2n7bWzG,847828876059447296,https://t.co/H8Gkig0CJ4
74,74,http://ga.co/2n7oJlp,847828862499266560,https://t.co/M3eC5vSpNm
75,75,http://ga.co/2n75rNf,847826370289967104,https://t.co/SzHyvaxZPF
76,76,http://ga.co/2n7afCa,847807458273787904,https://t.co/I5XONBmeSg
77,77,http://ga.co/2mFoW4c,847787070881976320,https://t.co/faB08OU9gv
78,78,http://ga.co/2n4UBc2,847787059653746688,https://t.co/CcGA0sTJjk
79,79,http://ga.co/2ngkO7C,847759127225020416,https://t.co/fM9SUmLn9b
80,80,http://ga.co/2mFvtM0,847756866994061316,https://t.co/T5Gawwwuwt
81,81,http://ga.co/2nL6q9F,847741763116826624,https://t.co/9HapnDuLOo
82,82,http://ga.co/2n7tmvP,847733712267616256,https://t.co/0tKMGokbjD
83,83,http://ga.co/2mFoVxa,847714368821239809,https://t.co/Vrd69JXKro
84,84,http://ga.co/2n7jkek,847702260041654275,https://t.co/CdpaFuzAXk
85,85,http://ga.co/2mFoXoM,847689196940664832,https://t.co/HY2pJLsMax
86,86,http://ga.co/2n7nJhd,847664250965315584,https://t.co/jcCWaN8F4O
87,87,http://ga.co/2mFrL5h,847650687978577925,https://t.co/2uQh51JQ1d
88,88,https://medium.com/creativelist/sara-mccaffree-ux-designer-from-youtube-to-o-school-9702709c38fa,847649958085799939,https://t.co/A1dd3THGoS
89,89,http://ga.co/2mFh5TX,847635061125955585,https://t.co/83hNBaoMIG
90,90,http://ga.co/2mFgIJi,847633304220192768,https://t.co/uvr2NqTWNR
91,91,http://ga.co/2n3d9Zo,847620462188220416,https://t.co/765wiDuS6i
92,92,http://ga.co/2n72eNO,847607123655630848,https://t.co/j2lWxVKbv1
93,93,https://twitter.com/i/web/status/847603360152788992,847603360152788992,https://t.co/LGhF5QMDhE
94,94,https://twitter.com/i/web/status/847600777845657602,847600777845657602,https://t.co/kZumUf7zek
95,95,http://ga.co/2n7cN3b,847596554777231361,https://t.co/se99yGkkha
96,96,http://ga.co/2noH8LM,847592208588980224,https://t.co/0d0OK7WCkW
97,97,http://ga.co/2m1qQL0,847579945173827585,https://t.co/0BH4wWqTFW
98,98,http://ga.co/2n7o3fQ,847575916574154752,https://t.co/deLa0rYeVV
99,99,http://ga.co/2n7kQ07,847566369843539970,https://t.co/FOORZ2tQEq
100,100,http://ga.co/2nL6q9F,847563341438570497,https://t.co/9HapnDuLOo
101,101,http://ga.co/2kP4AUf,847562332716883968,https://t.co/kdYColmMM0
102,102,http://bit.ly/2mweKKz,847559058638872576,https://t.co/qgFXfKZh2E
103,103,https://www.research.net/r/startupvic,847557803703234560,https://t.co/Qmwy0CNxit
104,104,http://ga.co/2n7o2si,847555085475364866,https://t.co/gBPgCq1ktY
105,105,http://ga.co/2n72dte,847551759778185220,https://t.co/j070dc7rMX
106,106,http://ga.co/2n7nIKb,847542236946599937,https://t.co/oNMlxuKLbT
107,107,https://twitter.com/i/web/status/847532151654535169,847532151654535169,https://t.co/ZEN9Crihfk
108,108,https://twitter.com/i/web/status/847530402239664135,847530402239664135,https://t.co/9kEmCmmTEU
109,109,https://twitter.com/i/web/status/847530394706685954,847530394706685954,https://t.co/EnFXMtyvg8
110,110,http://bit.ly/2ljQ2Z3,847527813628514306,https://t.co/BzCr6Yj0R3
111,111,https://twitter.com/i/web/status/847525717302812672,847525717302812672,https://t.co/ZgBetYEVW6
112,112,http://ga.co/2hqZERz,847523837654810628,https://t.co/3XtMvekCNt
113,113,https://twitter.com/i/web/status/847516283344236548,847516283344236548,https://t.co/agcb1gB7vf
114,114,https://twitter.com/i/web/status/847516276205338624,847516276205338624,https://t.co/lLIhrdlPDY
115,115,https://twitter.com/i/web/status/847513777142616067,847513777142616067,https://t.co/Po1TvWBw8T
116,116,https://twitter.com/i/web/status/847513761292271616,847513761292271616,https://t.co/1AjQSOPejq
117,117,https://twitter.com/i/web/status/847510763577200640,847510763577200640,https://t.co/zMlKNMDEge
118,118,https://generalassemb.ly/blog/father-and-son-take-on-web-development-immersive/,847505776524410880,https://t.co/SNPS6aEq8n
119,119,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/denver/34806,847505709298323456,https://t.co/DK6gko63o9
120,120,http://ga.co/2mFqPgY,847498668819099649,https://t.co/5jDfsHlqd4
121,121,http://ga.co/2n72cWc,847494456655790081,https://t.co/nZO9tEp0SP
122,122,https://twitter.com/i/web/status/847492654116061184,847492654116061184,https://t.co/vkTOtrA9jn
123,123,http://ga.co/2n7avkH,847475001104236544,https://t.co/awFFpdTOBm
124,124,https://www.eventbrite.com/e/bitmakers-ux-101-getting-started-with-sketch-tickets-32895891497?aff=tweet,847470457724977154,https://t.co/F0rwH3I8zX
125,125,https://twitter.com/i/web/status/847466707148873728,847466707148873728,https://t.co/HBUfF3J9zW
126,126,http://ga.co/2nDjgH2,847466475409481729,https://t.co/GGbm2Gd617
127,127,http://ga.co/2n7qA9U,847466472032960512,https://t.co/K8IJe5xgsd
128,128,http://ga.co/2nDqSZZ,847463930913894405,https://t.co/FUjgdi322Y
129,129,http://ga.co/2kP4AUf,847458140715147264,https://t.co/kdYColmMM0
130,130,https://twitter.com/i/web/status/847448334629572608,847448334629572608,https://t.co/ElQeSzWnUH
131,131,http://ga.co/2n7kQ07,847445061067558912,https://t.co/Y2odiX1U1D
132,132,http://ga.co/2o9AE36,847433238461251584,https://t.co/GD6mPqqKvF
133,133,https://twitter.com/i/web/status/847433228340350976,847433228340350976,https://t.co/Q7G72yxa1o
134,134,https://twitter.com/i/web/status/847424679929184261,847424679929184261,https://t.co/elbQ0ALcqo
135,135,http://ga.co/2mZszQQ,847396485855633408,https://t.co/TOc2vcFvcc
136,136,https://twitter.com/i/web/status/847394493175177216,847394493175177216,https://t.co/Ak2AZU7y98
137,137,http://bit.ly/2nc7jV4,847384158229991424,https://t.co/YDnIGUqR4W
138,138,http://ga.co/2of6Pye,847378113873039360,https://t.co/8FqNhFs4bn
139,139,https://www.rollienation.com/win,847372958053974016,https://t.co/FmLoqsZpnt
140,140,http://ga.co/2n7kQgD,847371334736683010,https://t.co/GJ2dXaAOsm
141,141,https://twitter.com/i/web/status/847351953743003649,847351953743003649,https://t.co/5KJ0aXCntA
142,142,http://ga.co/2n7sGXj,847339864731172866,https://t.co/IeLCVfCI0s
143,143,https://hackathonqueen.com/hackathons/,847333657744359425,https://t.co/x10AiXKlf1
144,144,https://twitter.com/i/web/status/847326907821506560,847326907821506560,https://t.co/ZAoUlvzCra
145,145,http://ga.co/2nDmfiC,847301863795965953,https://t.co/jXASqKxse7
146,146,https://twitter.com/i/web/status/847288279300845568,847288279300845568,https://t.co/Pcazs7wzZa
147,147,http://blog.invisionapp.com/inside-design-general-assembly/,847287519297142785,https://t.co/V5FdUjAvco
148,148,http://ow.ly/qtuA30alrTZ,847275978095185922,https://t.co/EEH6RvwZQc
149,149,https://twitter.com/i/web/status/847272715660648449,847272715660648449,https://t.co/tyEjR7Iml9
150,150,https://twitter.com/i/web/status/847270928635514885,847270928635514885,https://t.co/rJ0YeBf10Z
151,151,https://twitter.com/i/web/status/847252033933516800,847252033933516800,https://t.co/FUttCfpvRb
152,152,http://ga.co/2nDq1J7,847244738029699072,https://t.co/8gjseVTLVS
153,153,http://bit.ly/spotx_FB,847242751032696836,https://t.co/CwSuDvoIR9
154,154,http://ga.co/2nlHfZc,847241033825910788,https://t.co/lhfGLDi15d
155,155,http://ga.co/2nDokv1,847234166026510337,https://t.co/qf64bsAnwP
156,156,https://twitter.com/i/web/status/847226615750836225,847226615750836225,https://t.co/mAQLkQJPOy
157,157,http://bit.ly/2nAJLgE,847218311246917632,https://t.co/lvOkO9N7HR
158,158,http://ga.co/2nDnqyF,847213535935549440,https://t.co/bliC8i0G0j
159,159,http://ga.co/2mRWR4E,847205981960327168,https://t.co/PdDZmLVapE
160,160,http://ga.co/2nDupb5,847203968870703105,https://t.co/iGtatJlV3u
161,161,http://ga.co/2mdj0it,847200946702622721,https://t.co/jPtApMLIV3
162,162,http://ga.co/2nDuBqJ,847192702991126528,https://t.co/UDd3t9bQ0b
163,163,http://ga.co/2nDxOGK,847189372499832834,https://t.co/aSiGK72Ofj
164,164,http://ga.co/2nDupYD,847179819846635521,https://t.co/yxssbhqel3
165,165,http://ga.co/2oi6YSm,847171981476716544,https://t.co/VpjKhkhGR9
166,166,http://ga.co/2nhJMSn,847171307913457664,https://t.co/scCS85xdzu
167,167,http://www.cornellclubla.com/article.html?aid=1699,847170998877093888,https://t.co/kkI3uEUdgD
168,168,http://searchengineland.com/new-model-seo-ranking-269419,847169742091751426,https://t.co/Uh9pChoJhW
169,169,http://ga.co/2nlGa3D,847168028068495360,https://t.co/g8ZxjWGPoe
170,170,http://ga.co/2nlHfIG,847167978084978688,https://t.co/7NU9Evz2Fn
171,171,http://ga.co/2nlH3cd,847163280795848706,https://t.co/Ap8u6uY9pC
172,0,https://twitter.com/i/web/status/848905436078063616,848905436078063616,https://t.co/bXHA15s3SN
173,1,http://ga.co/2mV6n7r,848905433515294721,https://t.co/OXu6DFNI0t
174,2,https://twitter.com/i/web/status/848875482783166464,848875482783166464,https://t.co/ea7FAqHmwq
175,3,http://ga.co/2onlQSt,848874235636396032,https://t.co/dxoQlONYR8
176,4,http://ga.co/2oncsOp,848844056880971776,https://t.co/uqbLBD6KPm
177,5,http://ga.co/2onrPXo,848801494371639297,https://t.co/69DCnUVobY
178,6,http://ga.co/2onlPhc,848791430713757696,https://t.co/WXnuVnEt71
179,7,https://twitter.com/i/web/status/848769535943602176,848769535943602176,https://t.co/XdYoDeQooS
180,8,http://ga.co/2mFBTeb,848751416499982337,https://t.co/3J8Va64fFm
181,9,http://ga.co/2onlM50,848737823255666688,https://t.co/l0EviO6xEU
182,10,https://theindex.generalassemb.ly/chris-voss-never-split-the-difference-excerpt-event-6fa8b870f718,848737067790213124,https://t.co/AeCkV1y41V
183,11,http://ga.co/2onb3aE,848735565214306305,https://t.co/IE9X0ev3bu
184,12,https://www.rollienation.com/win,848724236617211905,https://t.co/FmLoqsZpnt
185,13,http://ga.co/2onudgB,848722222462230529,https://t.co/uGOkZ9cdFs
186,14,https://www.fastcompany.com/3068873/world-changing-ideas-2017-winners,848717065011683328,https://t.co/cYBsOlDDcB
187,15,http://ga.co/2mFrv6k,848709384842739714,https://t.co/VN0BmK2RNv
188,16,https://twitter.com/i/web/status/848690520633331712,848690520633331712,https://t.co/Ib4crTzvcQ
189,17,http://ga.co/2mFpfM7,848683718877360128,https://t.co/7ZCJ0g6iUl
190,18,http://ga.co/2mFxHLz,848678182706393089,https://t.co/8s6spqGlHL
191,19,http://ga.co/2ni7EpX,848671391171829760,https://t.co/DCIaHEUirS
192,0,http://ga.co/2on83LK,848913511443042304,https://t.co/Winh17kxzl
193,1,https://twitter.com/i/web/status/848909205377437697,848909205377437697,https://t.co/w26gED0OFA
194,0,http://ga.co/2onlyuR,848916341629353984,https://t.co/yVueJOS78v
195,1,http://ga.co/2mFxIPD,848916016113561602,https://t.co/mLHx6g7ae4
196,2,http://ga.co/2nSsm2n,848916009998319617,https://t.co/XahE5qpYHK
197,0,https://twitter.com/i/web/status/849257000865337344,849257000865337344,https://t.co/TbA2Taq7Tk
198,1,https://www.youtube.com/watch?v=1TQXYSzYIFE,849256175375974401,https://t.co/IEaI8b1c2m
199,2,http://ga.co/2kP4AUf,849238123913420800,https://t.co/kdYColEnDy
200,3,https://twitter.com/i/web/status/849236613964201984,849236613964201984,https://t.co/b6mkAnPoWQ
201,4,https://goo.gl/forms/lAXtHKWSQpeIYpaq1,849235858410487808,https://t.co/ypimPATon2
202,5,http://levo.im/2nk1zvX,849233007059881984,https://t.co/obnqLoXFbQ
203,6,http://hrd.cm/2m0mEea,849232900759457792,https://t.co/k8bp3FToe1
204,7,https://www.instagram.com/p/BScgr8UjJ_2/,849232408427757568,https://t.co/kQSNsoYIGd
205,8,http://ga.co/2nSkuhn,849206416065916929,https://t.co/OG9QPAWsrw
206,9,http://bit.ly/2miLsPU,849201379608379393,https://t.co/6iTrlQdMop
207,10,https://twitter.com/i/web/status/849184667588632578,849184667588632578,https://t.co/86DUBdQpyk
208,11,https://twitter.com/i/web/status/849183318570565632,849183318570565632,https://t.co/yFOZnp8ITq
209,12,https://twitter.com/i/web/status/849163884644757504,849163884644757504,https://t.co/XKCZE6yKzC
210,13,https://twitter.com/i/web/status/849153839286628352,849153839286628352,https://t.co/l7pCT9C1qI
211,14,https://twitter.com/i/web/status/849151809247694849,849151809247694849,https://t.co/7oDemsNTIO
212,15,https://twitter.com/i/web/status/849134941795303425,849134941795303425,https://t.co/5YxeMnsvJD
213,16,https://twitter.com/i/web/status/849114033789599744,849114033789599744,https://t.co/375Zkxp3Mm
214,17,http://ga.co/2nShn90,849113803367305217,https://t.co/Jju9Mb2eyO
215,18,http://ga.co/2nSktdj,849100227739103232,https://t.co/uJWeWLIsKw
216,19,https://uxplanet.org/how-to-become-a-ux-designer-at-40-with-no-previous-digital-or-design-experience-5c96af46b73c,849099459103477760,https://t.co/0MvwPxBKks
217,20,https://twitter.com/i/web/status/849097950273957888,849097950273957888,https://t.co/vmRTE7gq2A
218,21,https://twitter.com/i/web/status/849091407247810563,849091407247810563,https://t.co/9E0YkIqFNO
219,22,http://ga.co/2nSnxpO,849084629244096515,https://t.co/d6Ny3EBWml
220,23,http://ga.co/2nSq2se,849071813661519874,https://t.co/iblZ8f1wnz
221,24,http://ga.co/2onh47o,849052902262013953,https://t.co/mIQhfcfGfs
222,25,http://ga.co/2nSmyWy,849046105614675969,https://t.co/X4dgeGg1kI
223,26,https://twitter.com/i/web/status/849041087935070210,849041087935070210,https://t.co/22bmelXbwu
224,27,http://ga.co/2nSuDe9,849040569116631041,https://t.co/ILpECfRZli
225,28,https://twitter.com/BossladiesLA/status/848954040067137537,849029881635549184,https://t.co/jmcKvIDUpN
226,29,https://twitter.com/i/web/status/849026089951391746,849026089951391746,https://t.co/sihtoH4jSD
227,30,https://generalassemb.ly/education/the-future-of-sex-a-conversation/melbourne/36017,849025455038398464,https://t.co/Xf5xQkfxON
228,31,http://ga.co/2nSpfYs,849015906994974720,https://t.co/rlA4fsaCeD
229,32,http://ga.co/2nStQd2,849004594525073408,https://t.co/P7f0PmW1dO
230,33,https://twitter.com/i/web/status/849003018607628289,849003018607628289,https://t.co/Di6WInrsZK
231,34,http://ga.co/2nSoaiY,849001308707315716,https://t.co/wRzRUFX0di
232,35,https://CTPLTsfd2017.splashthat.com,848994517189513217,https://t.co/kOTWrjaaYW
233,36,http://bit.ly/2n5aNgA,848994184325287936,https://t.co/8YMT7SsXFk
234,37,http://ga.co/2nSlOAN,848991794440351744,https://t.co/2IIvj8FuTz
235,38,http://ga.co/beyonddc,848990240564015104,https://t.co/qqGFKBdQFx
236,39,https://twitter.com/i/web/status/848990240564015104,848990240564015104,https://t.co/tOIyLhv4Hl
237,40,http://nymag.com/selectall/2017/03/the-hidden-power-of-stack-overflow.html,848981682791346176,https://t.co/NGymRcNgzD
238,41,https://twitter.com/i/web/status/848980929288691712,848980929288691712,https://t.co/p5EgfSUp9N
239,42,http://ga.co/2o3aMdp,848980175316496384,https://t.co/K0l2VEjeFj
240,43,http://ga.co/2onibUz,848980044097753097,https://t.co/tUDX15EIPN
241,44,http://ga.co/2oncsOp,848979918457319425,https://t.co/YJixT9Mbzv
242,45,http://ga.co/2nSishp,848975156479438849,https://t.co/LI0VgW034H
243,46,https://twitter.com/i/web/status/848964756367040512,848964756367040512,https://t.co/Aejickjlp4
244,47,http://ga.co/2onfcvx,848963309017739264,https://t.co/HNFYzVbhLo
245,48,http://ga.co/2oncsOp,848960306973999105,https://t.co/ilvX2FQ6V5
246,49,https://twitter.com/i/web/status/848958283050229760,848958283050229760,https://t.co/zGeIa4ZX2k
247,50,http://ga.co/2mV4jw9,848950637031284737,https://t.co/J4pC4ogqzR
248,51,https://twitter.com/i/web/status/848948216381005828,848948216381005828,https://t.co/jButEpkWxy
249,52,http://ga.co/2nW5TPR,848945696359288832,https://t.co/WHQbdgHWif
250,53,http://ga.co/2nSrvyE,848943976434593793,https://t.co/e2ES0E6n3n
251,54,http://ga.co/2oneazk,848942173622071297,https://t.co/AqrhV9cVpS
252,55,http://generalassemb.ly/education/talk-data-to-me/denver/36168,848940662321840128,https://t.co/AMJ2XO7ZuX
253,56,http://bit.ly/2ot6hZM,848935633250856960,https://t.co/gM6WHSHPjU
254,57,https://boston.48in48.org/nonprofit,848929694984658944,https://t.co/y4niXDICD9
255,58,http://ga.co/2nShnG2,848924591338778626,https://t.co/kSQDwWqQWs
256,0,https://twitter.com/i/web/status/849600013390946305,849600013390946305,https://t.co/0ygAQiZxBI
257,1,http://ga.co/2nUoGxj,849599003109068800,https://t.co/q2kxJqkdKU
258,2,http://ga.co/2nON0xD,849569807280226304,https://t.co/4YRXVKsPDu
259,3,http://ga.co/2nUnolJ,849568816757657601,https://t.co/KhctWNSd9X
260,4,https://twitter.com/i/web/status/849545651838910464,849545651838910464,https://t.co/2uTtRMosTi
261,5,http://ga.co/2oth7yF,849526294492655617,https://t.co/34Sd9tOkKf
262,6,https://www.research.net/r/startupvic,849520731717115904,https://t.co/Qmwy0CvVTT
263,7,https://twitter.com/i/web/status/849516232164466688,849516232164466688,https://t.co/CBL9nha1HE
264,8,https://twitter.com/i/web/status/849514195297153024,849514195297153024,https://t.co/e9uexm7xmG
265,9,https://generalassemb.ly/education/the-nuts-and-bolts-of-podcasting/melbourne/36018,849485379975741440,https://t.co/Bo7JYxG27y
266,10,http://ga.co/2nUflVW,849476208693841922,https://t.co/mV52py0UVd
267,11,http://ga.co/2otitcy,849462603462135808,https://t.co/MQZiWv2FJY
268,12,https://www.ibm.com/blogs/watson/2017/03/im-finally-learning-code/,849461878250246146,https://t.co/MPC1dafTmJ
269,13,https://twitter.com/i/web/status/849460363301187584,849460363301187584,https://t.co/5HXGzyWycP
270,14,https://twitter.com/i/web/status/849453038901309440,849453038901309440,https://t.co/C59DjQ5Wlq
271,15,http://ga.co/2ot81le,849446995441876992,https://t.co/1V6P87TFfu
272,16,http://ga.co/2otw7we,849434161513463808,https://t.co/8WB4lqdhgT
273,17,https://techcrunch.com/2017/04/03/shopifys-burst-is-a-new-free-stock-photography-resource/,849418811824644098,https://t.co/QGDMoWWxqc
274,18,https://twitter.com/i/web/status/849415292929355776,849415292929355776,https://t.co/14iGpXneod
275,19,https://youtu.be/SUwvAdsdTLE,849408931856306176,https://t.co/HTINAIJOmC
276,20,http://hubs.ly/H06ZGjh0,849408839124496384,https://t.co/lWLRtKwKHo
277,21,http://ga.co/2otdHf9,849408509183758337,https://t.co/UokNXge9Vh
278,22,http://ga.co/2otgsNy,849402957640724480,https://t.co/HXONKz6cJ8
279,23,https://twitter.com/i/web/status/849401394230693888,849401394230693888,https://t.co/xxcxIwkIrz
280,24,https://www.instagram.com/p/BSe0b0CFU3a/,849400384896593924,https://t.co/zsrODwyihh
281,25,http://ga.co/2mXkVbn,849388619890601986,https://t.co/MKjECjC88C
282,26,https://twitter.com/i/web/status/849388619890601986,849388619890601986,https://t.co/bOnGr1ZgLm
283,27,http://ga.co/2otp5rw,849378293795221504,https://t.co/uA10tED7QR
284,28,http://ga.co/2otpaLQ,849366987042172928,https://t.co/4WbMHaolMH
285,29,https://twitter.com/ch_doig/status/849365372629286913,849366079025664004,https://t.co/lxsKN1vUqH
286,30,http://ga.co/2otaFrf,849363702923091969,https://t.co/xJCxkYQWKB
287,31,http://ga.co/2ot8YKi,849354146608291843,https://t.co/s3C9a5G3D8
288,32,http://ga.co/2oFyKZk,849350364210110465,https://t.co/HFBrnVocpS
289,33,http://bit.ly/tnoatl,849349499944407041,https://t.co/eJ6hfZPKgi
290,34,http://bit.ly/tnoatl,849349006266425348,https://t.co/eJ6hfZPKgi
291,35,http://bit.ly/tnoatl,849348570620755971,https://t.co/eJ6hfZPKgi
292,36,http://bit.ly/tnoatl,849348235692998656,https://t.co/eJ6hfZPKgi
293,37,https://twitter.com/i/web/status/849347088638894080,849347088638894080,https://t.co/X7FelV5hpZ
294,38,https://twitter.com/i/web/status/849346060086628352,849346060086628352,https://t.co/jGSqMX7Uim
295,39,https://twitter.com/i/web/status/849344079641096195,849344079641096195,https://t.co/Qz4V0bbgWz
296,40,https://twitter.com/i/web/status/849342319652417536,849342319652417536,https://t.co/QYUsP6zQgt
297,41,https://twitter.com/i/web/status/849342315172962304,849342315172962304,https://t.co/BLLGq7bjQK
298,42,https://generalassemb.ly/education/dtla-community-happy-hour-a006d26c-1ab7-4a47-8952-d9739c0264ec/los-angeles/35775,849341435941965824,https://t.co/p64Z7I59G3
299,43,http://ga.co/2nUo5eU,849337568101625856,https://t.co/sOW5xCHK9m
300,44,https://twitter.com/i/web/status/849336299089690627,849336299089690627,https://t.co/PC9XckpM9b
301,45,http://ga.co/2kP4AUf,849333498670272512,https://t.co/kdYColEnDy
302,46,https://twitter.com/i/web/status/849332866781765634,849332866781765634,https://t.co/QTkzz9haYz
303,47,http://ga.co/2nHCdZz,849331991124115456,https://t.co/QU12YXdia6
304,48,https://twitter.com/i/web/status/849325732086067201,849325732086067201,https://t.co/uTqDLZKoet
305,49,https://twitter.com/i/web/status/849322694998929409,849322694998929409,https://t.co/4fpF6wS8wf
